"Data Release 11
11136,B,B,2005,IFPUG,397,397,,4668,4668,4668,11.8,11.8,11.8,,,,,first Quarter 2005,,,,,,,,4668,,,,,Enhancement,Communications;,,relatively complex application;,,,,,,,,,Client server,Yes,,,,Client Server;,,Traditional;,,,,,,,,,,,,,,,IFPUG 4.2,IFPUG 4.2;,Not counted;,Multi,4GL,4GL,Client/server;,4GL;,,,,Interactive;,,,,,,,,,,,,,,Yes,,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11139,B,A,2004,IFPUG,153,177,1.16,2611,2611,2611,17.1,17.1,14.8,,,,,,,,,,,,,2611,,,,,Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,,3GL,COBOL,,COBOL II;,,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,103,11,6,32,0,0,152,0,,,,,,,
11148,B,,2005,COSMIC,68,68,,3569,3569,3248,52.5,52.5,47.8,,,,,01-Dec-2005,,,0,804,1293,926,225,0,,,,,Enhancement,Banking;,,Financial transaction process/accounting;,,"CMMI Level 1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholly manual;,COSMIC 3.0,COSMIC 3.0;,,MF,3GL,COBOL,,COBOL;,IBM/zOS;,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11149,B,A,1999,IFPUG,407,407,,1472,1472,1472,3.6,3.6,3.6,,,1.9,0,27-Sep-99,Planning;Specification;Build;Test;,,,,,,,1472,,,,,Enhancement,Communications;,don't know;,Financial transaction process/accounting;,,,,,,,No,,,,,,,Web;,Web,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,MR,3GL,C,MR;,C;,Win95;SOLARIS;,,,ORACLE;,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (recorded),1,,,100%,unable to estimate,37,87,97,181,5,0,407,0,,,,,,,
11150,B,,2006,COSMIC,135,135,,5373,5373,4889,39.8,39.8,36.2,,,9.1,,06-Oct-2006,,,0,317,2283,49,2240,0,,,,,New Development,Banking;,,Financial transaction process/accounting;,,"CMMI Level 1,5",,,,,,,,,,,,,Web,,,,,,,,,,,,,,,Wholly manual;,COSMIC 3.0,COSMIC 3.0;,,PC,3GL,Java,,JAVA;,Windows;,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11160,B,B,2004,IFPUG,94,94,,620,620,620,6.6,6.6,6.6,,,2.6,,,,,,,,,,620,,,,,Enhancement,,,Financial application area;,,,,,,,,,Multi-tier with web public interface,,,,,Web;,Web,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,Multi,3GL,Java,Web;,JAVA/J2EE;,,,,Interactive;,,,,Average Complexity;,,,,,,,,,,Yes,Traditional;,,,,,,Staff hours (derived),1,,,,,,,,,,,,,,,,,,,
11161,A,B,2005,IFPUG,270,270,,3430,3430,3430,12.7,12.7,12.7,3.7,5.4,10,0,22-Jun-2005,Planning;Specification;Design;Build;Test;Implement;,,,,,,,3430,1,0,0,1,Enhancement,Government;,,Catalogue/register of things or events;Document management;Electronic Data Interchange;,,,,,,,,,Client server,Yes,Run a computer-human interface;Data retrieval & presentation;Web/HTML browser;,Database server;HTML/web server;Multi-user legacy application;Object/component server;Security/authentication;,,,,,,,Project Schedule;Proposal/Tender;Quality Plan;Resource Plan;,System Concept Document;Requirements Specification;Functional Specification;System Analysis Report;Logical Data/ER Model;Use Case Model;,Specification Review;,System Architecture Spec;Graphical Look & Feel;Database/Data File Design;Software Interface Designs;Detailed Design Documents;,Design Review/Inspection;,Source Code/Objects;Database Objects;Graphics Items/Images;,Unit Testing;Software Integration;System Integration;,Test Plans/Designs;Test Data;Incident/Defect Lists;,,Installation Procedures;Release Description/Notes;Data Establishment Process;,Prepare for Delivery/Installation;,Supported by a tool;,IFPUG 4.2,IFPUG 4.2;,IFPUG rules;,Multi,3GL,C#,,C#;,Windows;,.NET;,.Net;,SQL SERVER;,Yes,Yes,Yes,,,,,,,,,,,Yes,Combined Developed/Purchased;,,,,,"Customer & users 1 org, team in another;",Recorded work on project tasks each day,1,5,,,,114,0,90,56,10,270,0,0,,,,,,,
11162,B,C,2006,IFPUG,,14,,56,56,56,,,4.0,,,0.5,,2006,,,,,,,,56,,,,0,Enhancement,,,Financial transaction process/accounting;,,,,,,,,,,,,,,,Web,Traditional;,,,,,,,,,,,,,,,IFPUG,IFPUG;,Count does not include points for code tables;,Multi,4GL,.Net,,.Net;,,,,Interactive;,,,,Web e-bus;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11163,C,A,1995,IFPUG,76,73,0.97,,1798,1798,,23.7,24.6,,,,,,,,,,,,,,,,,,New Development,Computers & Software;,Engineering;,Management Information System;,,,,,,,No,,Stand alone,,,,,,,Prototyping;Other;,,Yes,,,,,,,,,,,,Supported by a tool;,IFPUG 4,IFPUG 4;,Counted each table as a logical file;,MF,3GL,REXX,IBM 3090;,REXX;,VME;,,,Other;,,,,ASSEMBLER;,,,,,,,,,No,No,,1,3,,7,In-house for internal business unit;,Staff hours (derived),4,,,,Unable to estimate,21,32,4,14,5,76,,,,,,,,,
11164,B,B,2000,IFPUG,107,107,,1013,1013,466,9.5,9.5,4.4,,,,,"1998 to 2000, is a completed project",Build;,,,,466,,,0,,,,,Enhancement,Manufacturing;,Manufacturing;,Fault Tolerance;,,,,,,,Yes,Changes made to source code,Stand alone,No,,,,,,Prototyping;Regression Testing;,,Yes,,,,,,,,,,,,Wholly manual;,IFPUG,IFPUG;,,PC,4GL,Visual Basic,HP 9000;,VISUAL BASIC;,Windows;,,Yes,Other;,,,,,,,,,,,,,Don't Know,Don't Know,,,,,,External for external business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11173,B,B,2005,IFPUG,51,51,,385,385,385,7.5,7.5,7.5,,,,,first Quarter 2005,,,,,,,,385,,,,,Enhancement,Communications;,,relatively complex application;,,,,,,,,,,,,,,,,Traditional;,,,,,,,,,,,,,,,IFPUG 4.2,IFPUG 4.2;,Not counted;,MF,3GL,3GL,Mainframe;,3GL;,,,,Interactive;,,,,,,,,,,,,,,Yes,,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11175,A,A,2007,IFPUG,161,161,1.00,1146,1146,1146,7.1,7.1,7.1,31.1,8.1,5,0,18-Apr-2007,Planning;Specification;Design;Build;Test;Implement;,,,,,,,1146,0,5,0,5,Enhancement,Government;,,"Job, case, incident, project management;Online analysis and reporting;",,,,,,,,,Stand alone,No,,,,,,,,,Project Schedule;Resource Plan;Risk Analysis;,Requirements Specification;Functional Specification;External/System Interface Specifications;,Timeboxing;Specification Review;,Database/Data File Design;,Design Review/Inspection;,Source Code/Objects;Database Objects;,Unit Testing;System Integration;,Test Plans/Designs;Test Data;Incident/Defect Lists;,,Installation Procedures;Release Description/Notes;Installation Software Utility;End user Manual or Help;,Prepare for Delivery/Installation;Acceptance/Beta Testing;,Supported by a tool;,IFPUG 4.2,IFPUG 4.2;,IFPUG rules;,PC,4GL,Visual Basic 6.0,,VISUAL BASIC 6.0;,Windows;,Visual basic;,,ACCESS;,,,,,,,,,,,,,,Yes,Combined Developed/Purchased;,,,,,"Customer & users 1 org, team in another;",Recorded work on project tasks each day,1,4,4,,,88,5,58,10,0,18,143,0,,,,,,,
11180,B,C,2006,IFPUG,,243,,1774,1774,1774,,,7.3,,,6,,2006,,,,,,,,1774,,,,,New Development,,,Financial transaction process/accounting;,,,,,,,,,,,,,,,Web,Traditional;,,,,,,,,,,,,,,,IFPUG,IFPUG;,Count does not include points for code tables;,Multi,3GL,Java/similar,,JAVA/similar;,,,,Interactive;,,,,Web e-bus;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11181,B,,2005,LOC,,,,192,1950,1950,,,,,,12,,31-Dec-2005,,144,0,0,,0,48,,,,,,Enhancement,Banking;,,Web-based Application;,,,,,,,,,,,,,,,Web,,,,,,,,,,,,,,,,,,,PC,3GL,Java,,JAVA;ASP;,WinNT; Windows 2003;Windows 2003;,,,SQL Server;,,,,% of 1st language 90% - % of 2nd language 10%;,,,,,,,,,,,,,,,,,Recorded hours on each project/day/week,4,4,,,,,,,,,,,,,,,,437004,,
11188,B,B,1992,IFPUG,711,711,,,18840,18840,,26.5,26.5,,,26,,Dec-1992,Planning;Specification;Build;Test;Implement;,,,,,,,,,,,,Enhancement,Insurance;,Insurance;,Management Information System;,,,,,,,No,,,Don't Know,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4,IFPUG 4;,Combined all tables into a single file;,,,,,,,,Don't Know,,,,,,,,,,,,,,Don't Know,Yes,Developed Inhouse;,,,,,In-house for internal business unit;,Staff hours (derived),2,,,,,,,,,,,,,,,,,,,
11196,C,B,2005,IFPUG,100,100,,486,552,552,4.9,5.5,5.5,0.0,11.8,1.7,,31-Mar-2005,,0,18,24,408,30,6,,,,,0,Other,Others;,,Mainframe;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,MF,3GL,COBOL,,COBOL;Others;,Mainframe;,,,DB2;,,,,% of 1st language 80% - % of 2nd language 20%;,,,,,,,,,,,,,,,,,Recorded hours on each project/day/week,4,5,,,,,,,,,,,,,,,,,,
11197,B,A,1994,IFPUG,53,46,0.87,344,344,344,6.5,6.5,7.5,0.0,,6,,Nov-1994,,,,,,,,344,0,0,0,0,Enhancement,"Financial, Property & Business Services;",Banking;,Management Information System;,,,,,,,No,Customisation using package facilities,Stand alone,No,,,,,,Prototyping;,,Yes,,,,,,,,,,,,Wholly manual;,IFPUG 3.4,IFPUG 3.4;,Counted each table as a logical file;,MF,4GL,Other 4GL,IBM 3090;,SAS;COBOL;,MVS;,,No,,,,,,,,,,,,,,No,Yes,Developed Inhouse;,1,1,,2-5,In-house for internal business unit;,Staff hours (derived),1,,,3/1,,0,28,0,25,0,28,25,0,,,,,,,
11200,B,C,2000,FiSMA,,321,,592,592,420,,,1.3,,,5,0,20-Jan-2000,Design;Build;Test;Implement;,,,55,225,95,45,0,,,,,Enhancement,Banking;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automated by a tool;,FiSMA,FiSMA;,,MF,4GL,EASYTRIEVE +,Mainframe;,EASYTRIEVE +;,,,,,,,,,,,,,,,,,,Yes,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11202,B,A,2004,IFPUG,316,379,1.20,35,35,35,0.1,0.1,0.1,,,,,,,,,,,,,35,,,,,Enhancement,,,MS Business Platform;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,,3GL,C,,C;,,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11212,B,A,2004,IFPUG,61,72,1.18,353,353,353,5.8,5.8,4.9,,,1.8,0,,,,,,,,,353,,,,,Enhancement,,,,,,,,,,,,Client server,Yes,,,,C/S;,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,,4GL,ORACLE,,ORACLE;,,,,,,,,C/S;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11213,B,,2007,COSMIC,93,93,,8123,8123,7392,87.3,87.3,79.5,,,18.7,,06-Dec-2007,,,0,0,2217,5071,104,0,,,,,New Development,Banking;,,Financial transaction process/accounting;,,"CMMI Level 1,5",,,,,,,,,,,,,Web,,,,,,,,,,,,,,,Wholly manual;,COSMIC 3.0,COSMIC 3.0;,,MF,3GL,Java,,JAVA;COBOL;,Tandem/NSK;,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11217,B,B,2000,IFPUG,55,55,,1028,1606,1028,18.7,29.2,18.7,0.0,,1,,Feb-2000,Build;Test;,,,,,,,1028,0,0,0,0,Enhancement,Communications;,Accounting;,Transaction/Production System;,,,,,,,No,,Stand alone,No,,,,,,,,,,,,,,,,,,,,Manual;,IFPUG 4,IFPUG 4;,Combined all tables into a single file;,MF,3GL,COBOL,Mainframe;,COBOL;JCL 1%;,OS-390;,,,,,,,,,,,,,,,,,,,,,,,In-house for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,3441,Less than 5% of recorded,
11218,C,A,1996,IFPUG,1960,2470,1.26,,492,492,,0.3,0.2,,,3,,Jan-1996,,,,,,,,,,,,,New Development,,,Transaction/Production System;,,,,,,,,,Stand alone,,,,,,,,,,,,,,,,,,,,,,not given,,,MR,3GL,COBOL,RS/6000;,COBOL;,UNIX;,,,PROPRIETARY;,,,,,,,,,,,,,,Yes,Combined Developed/Purchased;,,,,,,Combination,4,,,,,276,788,304,443,149,1960,,,,,,,,,
11220,B,,2005,LOC,,,,500,528,438,,,,,,1,,01-Jul-2005,,0,0,0,404,,6,,,,,0,New Development,Software products;,,Web-based Application;,,,,,,,,,,,,,,,Web,,,,,,,,,,,,,,,,,,,PC,3GL,Java,,JAVA;Scripting;,Win95-2k;,,,ORACLE;,,,,% of 1st language 75% - % of 2nd language 25%;,,,,,,,,,,,,,,,,,Recorded hours on each project/day/week,4,10,,,,,,,,,,,,,,,,3400,,
11222,B,A,2000,IFPUG,116,116,1.00,1400,1400,1400,12.1,12.1,12.1,,11.6,5,0,Feb-2000,Planning;Specification;Build;Test;Implement;,330,200,,380,400,90,0,,,,,Enhancement,,,,,,,,,,Don't Know,,,,,,,,,Not Recorded;,,,,,,,,,,,,,,Wholly manual;,CPM4.0;Addendum to existing standards;,Addendum to existing standards;Other;,Don't Know;,,4GL,SQL,Not Recorded;,SQL;,Not Recorded;,,,Not Recorded;,,,,Not Recorded;,,,,,,,,,Don't Know,Don't Know,,,,,,,Staff hours (recorded),1,2,,,,,,,,,,,,,,,,,,
11225,B,,2006,COSMIC,94,94,,4065,4065,3699,43.2,43.2,39.4,,,,,05-Nov-2006,,,446,526,978,1690,59,0,,,,,New Development,Banking;,,Financial transaction process/accounting;,,"CMMI Level 1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholly manual;,COSMIC 3.0,COSMIC 3.0;,,MF,3GL,COBOL,,COBOL;,Tandem/NSK;,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11227,A,A,1995,IFPUG,53,56,1.03,281,296,296,5.3,5.6,5.3,,3.5,3,0,Aug-1995,,1,98,,156,12,14,0,,,,,New Development,Manufacturing;,Manufacturing;,Transaction/Production System;,,,,,,,No,,Stand alone,No,,,,,,Business Area Modelling;,,,,,,,,,,,,,,Wholly manual;,IFPUG 4,IFPUG 4;,Counted each table as a logical file;,MF,3GL,COBOL,IBM;,COBOL;,MVS;,,,IBM;,,,,,,,,,,,,,Don't Know,Yes,Developed Inhouse;,1,1,,15,In-house for internal business unit;,Staff hours (derived),4,5,2.2,0:0,,14,12,15,7,5,53,,,,,,,,,
11232,B,A,2003,IFPUG,593,593,,1376,1376,1376,2.3,2.3,2.3,,,4.9,0,20-Mar-03,Planning;Specification;Build;Test;Implement;,,,,,,,1376,,,,,Enhancement,Media;,don't know;,Stock control & order processing;,,,,,,,No,,Multi-tier / Client server,Yes,,,,C/S;,,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,Multi,,Centura,PC;,Centura2000;Mytips;,Windows 2000;,,,ORACLE 8.1.6;,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (recorded),1,,,,unable to estimate,136,181,236,35,5,0,593,0,,,,,,,
11241,A,,2006,LOC,,,,3352,3766,9340,,,,,,4.6,0.4,,,44,287,671,904,922,,524,,,,,Enhancement,Communications;Telecom;,,communication systrem;,,CMMI Level 5,,,,,,,Stand alone,No,Run a computer-human interface;Data entry & validation;Data retrieval & presentation;,,,,,Waterfall model;State diagram or conversion model;Sequence diagram;,,,Project plan;,Requirements Specification;Requirement track matrix;,Specification Review;Traditional data flow analysis;,Detailed Design Documents;,Structured Design;Design Review/Inspection;,Source Code/Objects;Unit Test Plans/Designs;Unit testing script;,Code Review/Inspection;,Code;Test Scripts/Harnesses;,Test planning;Functional testing;,,,Supported by a tool;,,,,PC,3GL,C,,C;C++;,Vx Works;,Tornado;,Tornado;,,,,,Sourge Insight; PC-lint;,,,,,,,,,,Yes,,,,,,"Non-outsourced;Customer, users, team in different orgs;",Recorded work on project tasks each day,4,7,7,100%,,,,,,,,,,,,,,21500,,
11244,B,C,2000,FiSMA,,349,,579,579,579,,,1.7,,,35,25,20-Feb-2000,Planning;Specification;Design;Build;Test;Implement;,27,37,145,337,28,5,0,,,,,New Development,Communications;,,,,,,,,,,,,,,,,,,,,,,,Development model;Prototyping;,,Reviews;,,System testing;,,Test planning;,,,Automated by a tool;,FiSMA,FiSMA;,,MR,ApG,TELON,Midrange;,TELON;,,,,,,,,,,,,,,,,,Yes,Yes,,,,2 - 5,,Outsourced for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11251,B,A,2008,IFPUG,733,733,1.00,4544,4544,4544,6.2,6.2,6.2,0.0,11.3,13,0,01-Feb-2008,Planning;Specification;Design;Build;Test;Implement;,,,,,,,4544,0,0,0,0,New Development,Government;,,Customer billing/relationship management;,,,,,,,,,Client server,Yes,Run a computer-human interface;,Database server;,,,,,,,Budget;Project Schedule;Risk Analysis;Software Development Plan;,Functional Specification;System Analysis Report;User Manual;User Interface Prototype;Logical Data/ER Model;,,User Interface Prototype;Database/Data File Design;,Design Review/Inspection;,Source Code/Objects;Database Objects;Graphics Items/Images;,Unit Testing;Code Review/Inspection;Software Integration;System Integration;,Test Plans/Designs;,"Performance, Stress or Load Testing;",Release Description/Notes;Incident/Defect Lists;End user Manual or Help;Operation/Admin. Manual;End user Training Material;,Prepare for Delivery/Installation;Provide User Support;,Supported by a tool;,IFPUG 4.2,IFPUG 4.2;,IFPUG rules;,Multi,3GL,C#,,C#;,Windows;,No,.Net 3.0;,DB2;,WEB-services;,,,,,,Z/OS;,,,,,,No,Yes,Combined Developed/Purchased;,,1000,1000,,"Customer & users 1 org, team in another;",,1,5,,,,341,0,201,146,45,733,,,,,,,,,
11252,B,B,2005,IFPUG,117,117,,3107,3107,3107,26.6,26.6,26.6,,,,,first Quarter 2005,,,,,,,,3107,,,,,Enhancement,Communications;,,relatively complex application;,,,,,,,,,Multi-tier with web interface,Yes,,,,Web;,Web,Traditional;,,,,,,,,,,,,,,,IFPUG 4.2,IFPUG 4.2;,Not counted;,Multi,4GL,4GL,Web;,4GL;,,,,Interactive;,,,,,,,,,,,,,,Yes,,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11264,B,A,2000,IFPUG,477,477,,10341,10341,10341,21.7,21.7,21.7,,,3,0,30-Sep-00,Planning;Specification;Build;Test;,,,,,,,10341,,,,,Enhancement,Insurance;,don't know;,Financial transaction process/accounting;,,,,,,,No,,Multi-tier / Client server,Yes,,,,C/S;,,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,Multi,3GL,Visual Basic,PC;,VB;,Windows 95;,,,ISAM;,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (derived),1,,,100%,unable to estimate,149,131,114,55,29,79,387,12,,,,,,,
11272,B,,2004,LOC,,,,351,351,351,,,,,,4,0,20-Feb-2004,Partial Life Cycle;,,,,260,,10,81,,,,,Enhancement,Communications;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,3GL,COBOL,IBM Mainframe & Compatibles;,COBOL / COBOLII / COBOLIII 100%;,OS/390;,,,DB2;,,,,,,,,,,,,,,Yes,,,,,0,,Staff hours (recorded),1,5,,,,,,,,,,,,,,,,4431,,
11273,B,A,2001,IFPUG,106,99,0.93,290,530,350,2.7,5.0,3.5,,26.5,2,1,Jan-2001,Planning;Specification;Build;,,,,,,,290,,,,,New Development,Public Administration;,,Management Information System;,,,,,,,,,Client server,Yes,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4,IFPUG 4;,,,4GL,Lotus Notes,,LOTUS NOTES;VISUAL BASIC;,NT SERVER;Windows 95;,,,LOTUS NOTES;,,,,,,,,,,,,,,,,7,1,,427,In-house for internal business unit;,Combination,4,2,1.5,,,48,20,12,21,5,106,,,,,,,,,
11283,B,B,2004,IFPUG,82,82,,410,410,410,5.0,5.0,5.0,12.2,,3,,prior to Feb-2004,,,,,,,,410,,,,1,Enhancement,,,Financial application area;,,,,,,,,,Multi-tier with web public interface,,,,,Web;,Web,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,Multi,3GL,Java,Web;,JAVA/J2EE;,,,,Interactive;,,,,Average Complexity;,,,,,,,,,,Yes,Traditional;,,,,,,Staff hours (derived),1,,,,,,,,,,,,,,,,,,,
11285,A,A,2000,IFPUG,95,106,1.11,4220,4220,3503,44.4,44.4,33.0,,0.5,13,,Jun-2000,Specification;Build;Test;,,824,,1401,1278,,0,,,,,Enhancement,Communications;,Telecommunications;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4.0 & Addendum to existing standards,Addendum to existing standards;,Counted each table as a logical file;,,3GL,C++,,C++;,,,,,,,,,,,,,,,,,,Yes,Developed Inhouse;,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,14,14,100/0,,65,4,12,14,0,35,53,7,,,,,,,
11296,B,A,2002,IFPUG,242,242,,1581,1581,1470,6.5,6.5,6.1,,,7.1,0,4-Jan-02,Planning;Specification;Build;Test;,,,,,,,1470,,,,,New Development,Insurance;,don't know;,Financial transaction process/accounting;,,,,,,,No,,,Don't Know,,,,,,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,MF,4GL,ASP,MF;,ASP;COBOL;,IMS/VS;win2000;,,,IMS;,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (recorded),1,,,100%,under 5%,56,46,16,54,70,242,,,,,,,,,
11302,A,A,1999,IFPUG,75,71,0.94,246,296,246,3.3,3.9,3.5,,75.0,1,,Jun-1999,Specification;Build;Test;,,,,,,,246,,,,,Enhancement,Communications;,Telecommunications;,Transaction/Production System;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4.0 & Addendum to existing standards,Addendum to existing standards;,Combined all tables into a single file;,,4GL,Access,,ACCESS;ABF;,,,,,,,,,,,,,,,,,,Yes,Developed Inhouse;,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,1,1,100/0,,31,28,9,7,0,31,23,21,,,,,,,
11305,B,A,1999,IFPUG,556,556,,1805,1805,1679,3.2,3.2,3.0,,,3,0,10-Jul-99,Planning;Specification;Build;Test;,,,,,,,1679,,,,,New Development,Recreation & Personnel Services;,don't know;,Financial transaction process/accounting;,,,,,,,No,,Multi-tier / Client server,Yes,,,,C/S;,,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,Multi,4GL,Lotus Notes,MR;,NotesVB;,NT40;Win95;AIX;,,,ORACLE;,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (derived),1,,,100%,under 5%,65,82,44,358,7,556,,,,,,,,,
11308,B,A,2004,IFPUG,36,42,1.18,734,734,734,20.4,20.4,17.5,,,2.7,0,,,,,,,,,734,,,,,Enhancement,,,,,,,,,,,,Client server,Yes,,,,C/S;,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,,4GL,ORACLE,,ORACLE;,,,,,,,,C/S;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11310,B,C,2004,IFPUG,,14,,299,299,299,,,21.4,,,3,0,13-May-2004,,,,,,,,299,,,,,Enhancement,"Financial, Property & Business Services;",,Financial transaction process/accounting;Client Server;,,,,,,,,,Client server,Yes,,,,Client Server;,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,Not counted;,Multi,4GL,4GL,Client/server;,4GL;,,,,,,,,,,,,,,,,,,Yes,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11336,B,B,1999,IFPUG,3120,3403,1.09,16944,16944,16944,5.4,5.4,5.0,,18.7,13.9,0,24-Sep-1999,,864,664,,8704,5680,1032,0,,,,,New Development,,,Workflow support & management;,,,,,,,Yes,Some,Client server,Yes,,,,10%,,,,,,,,,,,,,,,,,IFPUG 4.0,IFPUG 4.0;,,MF,3GL,COBOL,Mainframe 30%;Midrange 50%;Client/server 10%;PC 10%;,COBOL II;RPG(AS400);VISUAL BASIC;,,,,DB2;VSAM;,,,,,,,,,,,,,No,Yes,Developed Inhouse;,,,,,,Staff hours (recorded),1,12,,,,0,0,0,0,0,3120,,,,,,,,,
11339,B,A,1998,IFPUG,156,156,1.00,901,901,748,5.8,5.8,4.8,,,4,0,Apr-1998,Specification;Build;Test;,,64,,615,69,,0,,,,,Enhancement,,,,,,,,,,Don't Know,,,,,,,,,Not Recorded;,,,,,,,,,,,,,,Wholly manual;,CPM4.0;Addendum to existing standards;,Addendum to existing standards;Other;,Don't Know;,,,,Not Recorded;,,Not Recorded;,,,Not Recorded;,,,,Not Recorded;,,,,,,,,,Don't Know,Don't Know,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
11342,B,A,2002,IFPUG,299,332,1.11,8772,8772,8772,29.3,29.3,26.4,,2.2,17,0,30-Aug-2002,,132,500,1100,4218,,567,2255,,,,,New Development,Manufacturing;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFPUG 4.1,IFPUG 4.1;,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,8,,,,0,0,0,0,0,299,,,,,,,,,
11343,A,B,1996,IFPUG,143,143,,,1922,1922,,13.4,13.4,,,4,,May-1996,Planning;Specification;Build;Test;Implement;,,,,,,,,,,,,Enhancement,Insurance;,,Transaction/Production System;,,,,,,,No,,Stand alone,No,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4,IFPUG 4;,Combined all tables into a single file;,MF,4GL,FOCUS,IBM Mainframe;,FOCUS;,MVS;,,Don't Know,DB2;,,,,,,,,,,,,,Don't Know,Yes,Developed Inhouse;,,,,,In-house for internal business unit;,Staff hours (derived),2,,,,,,,,,,,,,,,,,,,
11345,B,,2005,LOC,,,,18086,71946,71946,,,,,,9.4,,07-Feb-2005,,0,4748,2547,2914,5943,1934,,,,,,New Development,Consumer Goods;,,Embedded Systems;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4GL,VC+,,VC+;,,,,,,,,% of language recorded 100%;,,,,,,,,,,,,,,,,,Recorded hours on each project/day/week,4,11,,,,,,,,,,,,,,,,1366000,,
11350,A,A,1998,IFPUG,306,306,1.00,,2082,2082,,6.8,6.8,,,24,0,Jun-1998,Planning;Specification;Build;Test;Implement;,,,,,,,,,,,,Re-development,Insurance;,,,,,,,,,No,,Stand alone,No,,,,,,JAD (Joint Application Development);Multifunctional Teams;Regression Testing;,Yes,,,,,,,,,,,,,Wholly manual;,IFPUG 4,IFPUG 4;,Input;,MF,3GL,COBOL,IBM Mainframe;,COBOL II;,MVS;,,Expediter;,DB2;,,,,,,,,,,,,,No,Yes,Developed Inhouse;,1,1,,,In-house for internal business unit;,'Productive' time only (recorded),2,,,,,51,105,0,105,45,306,,,,,,,,,
